GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
5146	1.48e-05	2.49e-06	0.1934	-4.709067	-0.9106092	24.08	PDE6C	phosphodiesterase 6C
79949	1.48e-05	2.49e-06	0.5264	4.708905	2.4789194	1316	PLEKHS1	pleckstrin homology domain containing S1
2908	1.48e-05	2.49e-06	0.1134	-4.708759	-0.5339372	3989.98	NR3C1	nuclear receptor subfamily 3 group C member 1
100847073	1.48e-05	2.49e-06	0.2385	4.708635	1.122898	16.22	MIR5090	microRNA 5090
9849	1.48e-05	2.50e-06	0.1147	-4.708237	-0.5399454	1601.32	ZNF518A	zinc finger protein 518A
5496	1.49e-05	2.51e-06	0.0739	4.707077	0.3476981	2192.42	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G
101927323	1.49e-05	2.52e-06	0.2474	-4.706871	-1.164627	15.38	PPP4R1-AS1	PPP4R1 antisense RNA 1
339059	1.50e-05	2.52e-06	0.3221	-4.706105	-1.5157377	23.93	LOC339059	uncharacterized LOC339059
84190	1.50e-05	2.53e-06	0.0927	-4.705652	-0.4364342	267.69	METTL25	methyltransferase like 25
106736475	1.50e-05	2.54e-06	0.229	-4.705067	-1.0772785	137.81	PCF11-AS1	PCF11 antisense RNA 1
107986197	1.52e-05	2.56e-06	0.1507	-4.70329	-0.7085919	24.33	LOC107986197	uncharacterized LOC107986197
92283	1.52e-05	2.57e-06	0.1062	-4.70288	-0.4995707	258.9	ZNF461	zinc finger protein 461
4511	1.52e-05	2.56e-06	0.2661	-4.702911	-1.2512628	4272.53	TRNC	tRNA-Cys
728130	1.53e-05	2.58e-06	0.1242	-4.701393	-0.5840999	143.08	NUTM2D	NUT family member 2D
54545	1.54e-05	2.60e-06	0.073	-4.700098	-0.3432376	1586.41	MTMR12	myotubularin related protein 12
84940	1.54e-05	2.60e-06	0.181	-4.699933	-0.8506062	263.6	CORO6	coronin 6
7153	1.55e-05	2.62e-06	0.2375	4.698292	1.1157503	521.87	TOP2A	DNA topoisomerase II alpha
49855	1.56e-05	2.64e-06	0.0876	-4.697172	-0.4115505	733.67	SCAPER	S-phase cyclin A associated protein in the ER
101928784	1.56e-05	2.64e-06	0.1452	-4.696984	-0.6819057	132.96	RORA-AS1	RORA antisense RNA 1
101927100	1.57e-05	2.66e-06	0.1137	-4.695629	-0.533675	37.16	TICAM2-AS1	TICAM2 antisense RNA 1
4151	1.58e-05	2.67e-06	0.4739	4.69505	2.2249769	65.7	MB	myoglobin
729041	1.58e-05	2.67e-06	0.3299	-4.694673	-1.5489521	14.84	FAAHP1	fatty acid amide hydrolase pseudogene 1
80308	1.59e-05	2.68e-06	0.0746	4.693591	0.3503272	628.32	FLAD1	flavin adenine dinucleotide synthetase 1
10330	1.59e-05	2.68e-06	0.076	4.693573	0.3567577	1404.58	CNPY2	canopy FGF signaling regulator 2
399972	1.59e-05	2.69e-06	0.1212	4.693469	0.5688005	54.64	GSEC	G-quadruplex forming sequence containing lncRNA
3326	1.59e-05	2.69e-06	0.1014	4.693153	0.4760431	19192.92	HSP90AB1	heat shock protein 90 alpha family class B member 1
80167	1.59e-05	2.70e-06	0.1019	-4.692657	-0.4780554	580.68	ABHD18	abhydrolase domain containing 18
64122	1.61e-05	2.72e-06	0.1154	-4.690617	-0.541228	267.41	FN3K	fructosamine 3 kinase
66002	1.61e-05	2.73e-06	0.2249	-4.690426	-1.0550686	154.35	CYP4F12	cytochrome P450 family 4 subfamily F member 12
10447	1.61e-05	2.73e-06	0.0756	4.69007	0.3547821	2495.63	FAM3C	FAM3 metabolism regulating signaling molecule C
3455	1.61e-05	2.74e-06	0.0856	4.689755	0.401596	2197.94	IFNAR2	interferon alpha and beta receptor subunit 2
64900	1.62e-05	2.75e-06	0.1276	-4.688867	-0.5983965	590.34	LPIN3	lipin 3
55840	1.63e-05	2.77e-06	0.1992	4.687182	0.9334906	185.64	EAF2	ELL associated factor 2
11010	1.64e-05	2.78e-06	0.1216	4.686704	0.5699744	2378.53	GLIPR1	GLI pathogenesis related 1
5810	1.64e-05	2.78e-06	0.0662	-4.686425	-0.3104546	1078.88	RAD1	RAD1 checkpoint DNA exonuclease
57468	1.64e-05	2.78e-06	0.2103	-4.686258	-0.9856348	21.28	SLC12A5	solute carrier family 12 member 5
400831	1.64e-05	2.79e-06	0.2138	-4.685686	-1.0019184	49.96	C20orf202	chromosome 20 open reading frame 202
5729	1.64e-05	2.79e-06	0.2471	-4.685451	-1.1575755	91.37	PTGDR	prostaglandin D2 receptor
284950	1.64e-05	2.80e-06	0.2413	-4.685251	-1.1303172	29.99	LOC284950	uncharacterized LOC284950
10908	1.65e-05	2.80e-06	0.1553	-4.685141	-0.7274646	3794.3	PNPLA6	patatin like phospholipase domain containing 6
147111	1.65e-05	2.81e-06	0.2237	-4.684407	-1.0477883	101.39	NOTUM	notum, palmitoleoyl-protein carboxylesterase
439990	1.65e-05	2.81e-06	0.1535	4.683979	0.7188642	37.55	LINC00857	long intergenic non-protein coding RNA 857
26507	1.65e-05	2.81e-06	0.2161	4.684011	1.0121403	23.58	CNNM1	cyclin and CBS domain divalent metal cation transport mediator 1
6566	1.65e-05	2.81e-06	0.1847	4.683895	0.8649908	722.16	SLC16A1	solute carrier family 16 member 1
101928075	1.66e-05	2.83e-06	0.4306	4.682641	2.0163811	24.74	TTC9-DT	TTC9 divergent transcript
100505881	1.67e-05	2.84e-06	0.1075	-4.681841	-0.5034884	1581.72	MAGI2-AS3	MAGI2 antisense RNA 3
3038	1.67e-05	2.84e-06	0.1785	-4.681769	-0.8356804	1001.28	HAS3	hyaluronan synthase 3
170688	1.67e-05	2.85e-06	0.1116	4.681207	0.5226008	715.81	NUDT4P2	nudix hydrolase 4 pseudogene 2
4691	1.68e-05	2.86e-06	0.0992	4.680869	0.4644252	12248.4	NCL	nucleolin
930	1.68e-05	2.86e-06	0.3986	4.680905	1.865813	104.91	CD19	CD19 molecule
132243	1.68e-05	2.87e-06	0.3042	-4.679934	-1.4235082	22.03	H1-8	H1.8 linker histone
92014	1.69e-05	2.88e-06	0.0743	4.679134	0.3475229	294.34	SLC25A51	solute carrier family 25 member 51
79719	1.69e-05	2.88e-06	0.0537	4.679242	0.2513514	1410.07	AAGAB	alpha and gamma adaptin binding protein
124801	1.69e-05	2.88e-06	0.0735	4.679155	0.3440203	856.26	LSM12	LSM12 homolog
84273	1.71e-05	2.92e-06	0.0959	4.676504	0.44869	664.95	NOA1	nitric oxide associated 1
5159	1.71e-05	2.92e-06	0.1518	4.676251	0.7099625	6878.94	PDGFRB	platelet derived growth factor receptor beta
414328	1.72e-05	2.93e-06	0.1033	-4.675375	-0.4829212	289.26	IDNK	IDNK gluconokinase
79541	1.74e-05	2.97e-06	0.2362	-4.672953	-1.1039096	50.02	OR2A4	olfactory receptor family 2 subfamily A member 4
2886	1.74e-05	2.97e-06	0.158	-4.672958	-0.7384343	411.85	GRB7	growth factor receptor bound protein 7
131873	1.74e-05	2.97e-06	0.2166	-4.672717	-1.0122944	2050.98	COL6A6	collagen type VI alpha 6 chain
8910	1.74e-05	2.98e-06	0.0977	-4.672521	-0.4566902	1639.89	SGCE	sarcoglycan epsilon
338657	1.75e-05	2.99e-06	0.1859	-4.671815	-0.8682912	1506.48	CENATAC	centrosomal AT-AC splicing factor
79667	1.76e-05	3.01e-06	0.1718	-4.670455	-0.8024025	147	KLF3-AS1	KLF3 antisense RNA 1
5607	1.77e-05	3.03e-06	0.0528	-4.668688	-0.246721	496.58	MAP2K5	mitogen-activated protein kinase kinase 5
28989	1.78e-05	3.04e-06	0.1062	4.668158	0.4956954	414.76	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1
129607	1.78e-05	3.05e-06	0.151	-4.667529	-0.7049451	528.64	CMPK2	cytidine/uridine monophosphate kinase 2
9834	1.79e-05	3.06e-06	0.3763	4.666753	1.7560036	340.62	FAM30A	family with sequence similarity 30 member A
1767	1.79e-05	3.07e-06	0.3371	4.665995	1.5731348	2177.6	DNAH5	dynein axonemal heavy chain 5
105369477	1.81e-05	3.10e-06	0.1143	-4.664343	-0.5332062	238.37	LOC105369477	uncharacterized LOC105369477
144455	1.81e-05	3.10e-06	0.2442	4.664132	1.1388711	48.68	E2F7	E2F transcription factor 7
102723766	1.81e-05	3.11e-06	0.3429	4.663472	1.5991403	63.52	LINC02362	long intergenic non-protein coding RNA 2362
55355	1.81e-05	3.11e-06	0.2103	4.663225	0.9805968	70.71	HJURP	Holliday junction recognition protein
8786	1.81e-05	3.11e-06	0.1877	-4.663165	-0.8753688	261.99	RGS11	regulator of G protein signaling 11
8573	1.82e-05	3.12e-06	0.1063	4.662783	0.4956488	1450.42	CASK	calcium/calmodulin dependent serine protein kinase
107986876	1.82e-05	3.12e-06	0.1375	-4.662586	-0.6411832	167.62	LOC107986876	uncharacterized LOC107986876
3270	1.82e-05	3.13e-06	0.19	4.662401	0.885779	86.67	HRC	histidine rich calcium binding protein
9950	1.82e-05	3.13e-06	0.0791	4.661933	0.3686509	1726.52	GOLGA5	golgin A5
221191	1.85e-05	3.18e-06	0.3755	4.65915	1.7494688	85.06	PRSS54	serine protease 54
100008588	1.85e-05	3.18e-06	0.2439	4.659153	1.1365151	759330.25	RNA18SN5	RNA, 18S ribosomal N5
29785	1.85e-05	3.18e-06	0.1563	4.658683	0.7283712	376.69	CYP2S1	cytochrome P450 family 2 subfamily S member 1
101929028	1.85e-05	3.19e-06	0.2795	-4.658119	-1.3018872	26.99	LOC101929028	uncharacterized LOC101929028
107987174	1.85e-05	3.19e-06	0.2058	-4.658203	-0.9586153	52.89	LOC107987174	
113146	1.85e-05	3.19e-06	0.251	4.658156	1.1692501	1488.39	AHNAK2	AHNAK nucleoprotein 2
100188954	1.86e-05	3.19e-06	0.1963	4.657946	0.914527	64.88	DNMBP-AS1	DNMBP antisense RNA 1
79772	1.87e-05	3.21e-06	0.17	4.656754	0.7916434	992.35	MCTP1	multiple C2 and transmembrane domain containing 1
246330	1.87e-05	3.21e-06	0.1165	-4.656798	-0.5424835	337.19	PELI3	pellino E3 ubiquitin protein ligase family member 3
106631781	1.87e-05	3.22e-06	0.251	4.655962	1.1685125	498922.23	RNA18SN1	RNA, 18S ribosomal N1
102724190	1.88e-05	3.24e-06	0.2157	-4.654996	-1.0040386	43.41	LINC02289	long intergenic non-protein coding RNA 2289
124221	1.89e-05	3.26e-06	0.2779	-4.653874	-1.2934654	26.62	PRSS30P	serine protease 30, pseudogene
57614	1.90e-05	3.27e-06	0.0875	-4.653056	-0.4070131	1964.23	RELCH	RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing
101928865	1.90e-05	3.28e-06	0.2671	-4.652683	-1.2429492	18.77	LINC02728	long intergenic non-protein coding RNA 2728
2193	1.91e-05	3.29e-06	0.0969	4.651719	0.4509215	907.63	FARSA	phenylalanyl-tRNA synthetase subunit alpha
23518	1.91e-05	3.30e-06	0.0788	4.65151	0.3663846	682.03	R3HDM1	R3H domain containing 1
6130	1.92e-05	3.31e-06	0.0647	4.650455	0.3008732	20498.1	RPL7A	ribosomal protein L7a
57109	1.92e-05	3.32e-06	0.0678	4.649859	0.3151837	612.73	REXO4	REX4 homolog, 3'-5' exonuclease
4646	1.93e-05	3.33e-06	0.0919	-4.649536	-0.4271847	4195.84	MYO6	myosin VI
83478	1.93e-05	3.33e-06	0.0784	-4.649468	-0.3643454	1114.57	ARHGAP24	Rho GTPase activating protein 24
53339	1.93e-05	3.33e-06	0.0685	4.649112	0.3183841	2984.58	BTBD1	BTB domain containing 1
89857	1.94e-05	3.36e-06	0.1513	4.647746	0.7032132	1698.26	KLHL6	kelch like family member 6
90701	1.94e-05	3.36e-06	0.1437	4.647508	0.6677744	1925.66	SEC11C	SEC11 homolog C, signal peptidase complex subunit
54883	1.95e-05	3.38e-06	0.1081	-4.646367	-0.5022214	1089.84	CWC25	CWC25 spliceosome associated protein homolog
107984690	1.97e-05	3.40e-06	0.2577	4.644752	1.1971424	37.63	LOC107984690	uncharacterized LOC107984690
84330	1.97e-05	3.41e-06	0.1069	-4.644246	-0.4964391	237.72	ZNF414	zinc finger protein 414
4085	1.97e-05	3.41e-06	0.1464	4.644167	0.6797399	185.89	MAD2L1	mitotic arrest deficient 2 like 1
105370152	1.98e-05	3.42e-06	0.3243	-4.643601	-1.5058475	15.96	LOC105370152	uncharacterized LOC105370152
100506495	1.98e-05	3.43e-06	0.1644	-4.643341	-0.7631781	85.62	LIFR-AS1	LIFR antisense RNA 1
116843	1.98e-05	3.43e-06	0.1283	4.643329	0.5957473	701.47	SLC18B1	solute carrier family 18 member B1
101929532	1.98e-05	3.43e-06	0.2785	4.642983	1.2929416	110.35	LOC101929532	uncharacterized LOC101929532
107985359	1.98e-05	3.44e-06	0.2825	-4.642799	-1.3116777	23.9	LOC107985359	uncharacterized LOC107985359
22928	2.00e-05	3.46e-06	0.0749	4.641189	0.3475126	1773.35	SEPHS2	selenophosphate synthetase 2
100132163	2.02e-05	3.49e-06	0.1508	-4.639439	-0.6996143	163.13	PHKA2-AS1	PHKA2 antisense RNA 1
57630	2.02e-05	3.50e-06	0.0817	-4.639243	-0.3790677	1222.58	SH3RF1	SH3 domain containing ring finger 1
23322	2.02e-05	3.50e-06	0.2283	4.639262	1.0593212	454.47	RPGRIP1L	RPGRIP1 like
26007	2.02e-05	3.50e-06	0.0704	4.639107	0.3267876	1164.26	TKFC	triokinase and FMN cyclase
23471	2.02e-05	3.51e-06	0.1172	4.638524	0.5437336	13384.02	TRAM1	translocation associated membrane protein 1
105371887	2.03e-05	3.52e-06	0.0984	4.637986	0.4562456	197.2	LOC105371887	uncharacterized LOC105371887
84935	2.04e-05	3.54e-06	0.5302	4.636754	2.4584707	1520.16	MEDAG	mesenteric estrogen dependent adipogenesis
896	2.04e-05	3.54e-06	0.117	-4.636579	-0.5425012	3725.42	CCND3	cyclin D3
316	2.04e-05	3.55e-06	0.2399	4.636038	1.11216	1358.11	AOX1	aldehyde oxidase 1
64427	2.04e-05	3.55e-06	0.0824	-4.635952	-0.3820197	808.18	TTC31	tetratricopeptide repeat domain 31
2665	2.05e-05	3.56e-06	0.0731	4.635418	0.3387157	5912.67	GDI2	GDP dissociation inhibitor 2
10488	2.05e-05	3.57e-06	0.076	4.635076	0.3520463	1171.54	CREB3	cAMP responsive element binding protein 3
158160	2.06e-05	3.58e-06	0.2254	-4.634445	-1.0447566	177.03	HSD17B7P2	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2
3796	2.06e-05	3.58e-06	0.1185	4.634261	0.5490128	963.47	KIF2A	kinesin family member 2A
8838	2.06e-05	3.58e-06	0.2433	-4.634251	-1.1276793	62.37	CCN6	cellular communication network factor 6
5213	2.07e-05	3.60e-06	0.0827	4.63334	0.3832174	1172.61	PFKM	phosphofructokinase, muscle
107984428	2.07e-05	3.61e-06	0.2104	-4.632834	-0.9746341	131.09	LOC107984428	uncharacterized LOC107984428
4771	2.08e-05	3.63e-06	0.0844	4.631697	0.3909085	1177	NF2	NF2, moesin-ezrin-radixin like (MERLIN) tumor suppressor
94235	2.09e-05	3.64e-06	0.2578	-4.630686	-1.1938458	16.31	GNG8	G protein subunit gamma 8
138151	2.09e-05	3.65e-06	0.0749	4.630492	0.346662	1603.8	NACC2	NACC family member 2
81029	2.10e-05	3.65e-06	0.1413	4.630171	0.6543052	235.7	WNT5B	Wnt family member 5B
102723692	2.10e-05	3.65e-06	0.1896	4.630154	0.8777425	21.95	LOC102723692	uncharacterized LOC102723692
55615	2.10e-05	3.65e-06	0.1344	4.630159	0.6221177	276.53	PRR5	proline rich 5
101930114	2.10e-05	3.66e-06	0.1628	-4.629808	-0.7535929	20.16	HSD11B1-AS1	HSD11B1 antisense RNA 1
7165	2.10e-05	3.66e-06	0.0785	4.629636	0.3632095	3048.57	TPD52L2	TPD52 like 2
64782	2.11e-05	3.68e-06	0.1743	4.628906	0.8070228	826.54	AEN	apoptosis enhancing nuclease
10656	2.12e-05	3.69e-06	0.1371	-4.627886	-0.6346256	275.82	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3
3540	2.12e-05	3.70e-06	0.8816	4.627737	4.0799471	364.99	IGLC4	immunoglobulin lambda constant 4 (pseudogene)
57333	2.12e-05	3.71e-06	0.2049	4.627182	0.9483408	718.47	RCN3	reticulocalbin 3
10819	2.12e-05	3.71e-06	0.2075	4.627115	0.9600477	33.2	OR7E14P	olfactory receptor family 7 subfamily E member 14 pseudogene
84913	2.12e-05	3.71e-06	0.1977	-4.626947	-0.9148806	2424.97	ATOH8	atonal bHLH transcription factor 8
734	2.13e-05	3.72e-06	0.0922	-4.626584	-0.4266395	2152.26	OSGIN2	oxidative stress induced growth inhibitor family member 2
126259	2.13e-05	3.73e-06	0.2529	-4.626094	-1.1699217	19.47	TMIGD2	transmembrane and immunoglobulin domain containing 2
10112	2.13e-05	3.73e-06	0.1816	4.625975	0.8401568	126.88	KIF20A	kinesin family member 20A
55897	2.14e-05	3.74e-06	0.2273	4.625383	1.0512305	38.85	MESP1	mesoderm posterior bHLH transcription factor 1
10652	2.14e-05	3.74e-06	0.0924	4.625295	0.4275388	2343.78	YKT6	YKT6 v-SNARE homolog
10489	2.16e-05	3.77e-06	0.0861	4.623599	0.3979254	1866.95	LRRC41	leucine rich repeat containing 41
4238	2.16e-05	3.77e-06	0.1169	4.623413	0.5405088	1535.9	MFAP3	microfibril associated protein 3
107986206	2.16e-05	3.79e-06	0.3188	-4.622844	-1.4735384	123.2	LRP2BP-AS1	LRP2BP antisense RNA 1
84279	2.17e-05	3.81e-06	0.1002	4.621722	0.4631786	353.2	PRADC1	protease associated domain containing 1
55165	2.18e-05	3.81e-06	0.2207	4.621235	1.0199713	137.51	CEP55	centrosomal protein 55
131118	2.18e-05	3.83e-06	0.0644	-4.620547	-0.2977879	710.03	DNAJC19	DnaJ heat shock protein family (Hsp40) member C19
105379549	2.18e-05	3.83e-06	0.2104	-4.620583	-0.9723216	22.26	LOC105379549	uncharacterized LOC105379549
100131434	2.18e-05	3.83e-06	0.2088	-4.620633	-0.9649588	393.25	EOLA1-DT	EOLA1 divergent transcript
100137049	2.20e-05	3.86e-06	0.2037	-4.61876	-0.9406483	384.64	PLA2G4B	phospholipase A2 group IVB
9133	2.20e-05	3.86e-06	0.1918	4.618583	0.8856925	107.08	CCNB2	cyclin B2
283008	2.20e-05	3.87e-06	0.095	-4.618375	-0.4389232	162.4	NUTM2E	NUT family member 2E
101927686	2.22e-05	3.89e-06	0.3579	4.617089	1.6523544	25.81	LINC02541	long intergenic non-protein coding RNA 2541
26022	2.22e-05	3.89e-06	0.0888	4.61691	0.4099502	2057.36	TMEM98	transmembrane protein 98
8491	2.23e-05	3.91e-06	0.0799	-4.615886	-0.3686869	1657.48	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3
728730	2.23e-05	3.92e-06	0.0778	-4.615843	-0.3590298	213.44	MAP4K3-DT	MAP4K3 divergent transcript
100873998	2.23e-05	3.92e-06	0.2273	-4.615362	-1.0493005	21.92	MEIS1-AS2	MEIS1 antisense RNA 2
728118	2.25e-05	3.95e-06	0.1059	-4.614158	-0.4886397	245.85	NUTM2A	NUT family member 2A
375316	2.26e-05	3.97e-06	0.201	-4.612762	-0.9271669	80.02	RBM44	RNA binding motif protein 44
1662	2.26e-05	3.98e-06	0.1082	4.612509	0.4992421	643.03	DDX10	DEAD-box helicase 10
9903	2.27e-05	3.99e-06	0.1146	4.612143	0.5285111	1223.11	KLHL21	kelch like family member 21
23032	2.27e-05	3.99e-06	0.0739	-4.611781	-0.3407158	2510.2	USP33	ubiquitin specific peptidase 33
1474	2.27e-05	4.00e-06	0.2123	-4.611553	-0.9790262	289.34	CST6	cystatin E/M
101929937	2.27e-05	3.99e-06	0.1017	4.61165	0.4692062	92.12	LOC101929937	serine/arginine repetitive matrix protein 2-like
100505771	2.27e-05	4.00e-06	0.2196	-4.611594	-1.0125812	150.2	MHENCR	melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489
90864	2.28e-05	4.02e-06	0.126	-4.61026	-0.5807128	1561.52	SPSB3	splA/ryanodine receptor domain and SOCS box containing 3
6241	2.29e-05	4.03e-06	0.235	4.609714	1.0832436	273.55	RRM2	ribonucleotide reductase regulatory subunit M2
376267	2.29e-05	4.04e-06	0.1045	4.60933	0.4818152	616.1	RAB15	RAB15, member RAS oncogene family
113878	2.29e-05	4.04e-06	0.1524	4.609209	0.7023092	678.95	DTX2	deltex E3 ubiquitin ligase 2
3786	2.30e-05	4.05e-06	0.2638	4.608994	1.2158307	436.65	KCNQ3	potassium voltage-gated channel subfamily Q member 3
9322	2.30e-05	4.05e-06	0.1232	-4.608812	-0.5678794	2291.93	TRIP10	thyroid hormone receptor interactor 10
5125	2.30e-05	4.05e-06	0.105	4.608614	0.4840489	1002.12	PCSK5	proprotein convertase subtilisin/kexin type 5
147660	2.30e-05	4.06e-06	0.1414	-4.608098	-0.6517846	86.28	ZNF578	zinc finger protein 578
9746	2.31e-05	4.07e-06	0.1367	4.607841	0.6298562	1510.38	CLSTN3	calsyntenin 3
7225	2.32e-05	4.09e-06	0.1652	-4.606874	-0.7611456	1648.21	TRPC6	transient receptor potential cation channel subfamily C member 6
8537	2.32e-05	4.09e-06	0.3383	4.606898	1.5586965	311.63	BCAS1	brain enriched myelin associated protein 1
116159	2.32e-05	4.09e-06	0.1352	-4.606809	-0.6227319	1568.13	CYYR1	cysteine and tyrosine rich 1
3458	2.32e-05	4.09e-06	0.3629	-4.606685	-1.6718856	21.89	IFNG	interferon gamma
7056	2.32e-05	4.09e-06	0.1992	-4.606681	-0.9175812	5488.7	THBD	thrombomodulin
126129	2.32e-05	4.10e-06	0.1565	4.606319	0.7209981	124.32	CPT1C	carnitine palmitoyltransferase 1C
3352	2.32e-05	4.10e-06	0.3156	-4.605995	-1.4535727	12.54	HTR1D	5-hydroxytryptamine receptor 1D
152926	2.33e-05	4.11e-06	0.115	-4.605529	-0.5295495	1902.44	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K
7850	2.33e-05	4.12e-06	0.403	4.605394	1.8557925	366.15	IL1R2	interleukin 1 receptor type 2
5205	2.33e-05	4.13e-06	0.105	4.604922	0.4833613	1648.3	ATP8B1	ATPase phospholipid transporting 8B1
9196	2.33e-05	4.13e-06	0.2076	-4.604661	-0.9558601	78.5	KCNAB3	potassium voltage-gated channel subfamily A regulatory beta subunit 3
944	2.34e-05	4.14e-06	0.1882	4.604295	0.8664368	377.4	TNFSF8	TNF superfamily member 8
100126311	2.34e-05	4.14e-06	0.2379	4.604139	1.095475	68.63	MIR147B	microRNA 147b
107985253	2.35e-05	4.16e-06	0.2486	-4.603449	-1.1445622	16.52	LOC107985253	uncharacterized LOC107985253
112268042	2.35e-05	4.16e-06	0.1864	-4.603354	-0.8579413	313.46	DOCK8-AS2	DOCK8 antisense RNA 2
84792	2.35e-05	4.16e-06	0.0698	4.603144	0.3214608	438.01	FAM220A	family with sequence similarity 220 member A
80758	2.35e-05	4.17e-06	0.176	4.602969	0.8099038	127.43	PRR7	proline rich 7, synaptic
284904	2.36e-05	4.19e-06	0.1939	-4.601936	-0.892365	372.13	SEC14L4	SEC14 like lipid binding 4
1408	2.37e-05	4.21e-06	0.1098	-4.600895	-0.5054071	2027.08	CRY2	cryptochrome circadian regulator 2
1809	2.39e-05	4.23e-06	0.1466	4.599687	0.6742615	6977.94	DPYSL3	dihydropyrimidinase like 3
10982	2.39e-05	4.24e-06	0.109	-4.599426	-0.5014379	1991.55	MAPRE2	microtubule associated protein RP/EB family member 2
8664	2.40e-05	4.27e-06	0.0586	4.59797	0.2696299	4310.64	EIF3D	eukaryotic translation initiation factor 3 subunit D
5618	2.41e-05	4.28e-06	0.2549	-4.597403	-1.1717912	112.03	PRLR	prolactin receptor
1728	2.41e-05	4.28e-06	0.1779	4.597333	0.8179591	1080.56	NQO1	NAD(P)H quinone dehydrogenase 1
84804	2.43e-05	4.31e-06	0.0732	4.595887	0.3361938	418.44	MFSD9	major facilitator superfamily domain containing 9
10963	2.45e-05	4.35e-06	0.0921	4.593827	0.4229144	2517.4	STIP1	stress induced phosphoprotein 1
254013	2.48e-05	4.40e-06	0.0849	-4.591466	-0.3898555	275.59	ETFBKMT	electron transfer flavoprotein subunit beta lysine methyltransferase
105369758	2.48e-05	4.41e-06	0.1519	-4.591037	-0.6975315	119.28	DDN-AS1	DDN and PRKAG1 antisense RNA 1
286133	2.49e-05	4.44e-06	0.2781	4.589837	1.2763976	1492.59	SCARA5	scavenger receptor class A member 5
255738	2.50e-05	4.44e-06	0.2243	-4.589638	-1.0292725	512.39	PCSK9	proprotein convertase subtilisin/kexin type 9
84680	2.50e-05	4.44e-06	0.2158	-4.589686	-0.9905128	1118.73	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)
11066	2.50e-05	4.44e-06	0.1004	-4.589476	-0.4607398	722.28	SNRNP35	small nuclear ribonucleoprotein U11/U12 subunit 35
646576	2.50e-05	4.45e-06	0.2018	-4.589025	-0.926256	166.14	HHIP-AS1	HHIP antisense RNA 1
100130827	2.50e-05	4.46e-06	0.2924	4.588812	1.3416738	14.13	SBK3	SH3 domain binding kinase family member 3
240	2.52e-05	4.48e-06	0.1914	-4.587557	-0.8780084	3881.8	ALOX5	arachidonate 5-lipoxygenase
11163	2.52e-05	4.49e-06	0.1191	4.587536	0.5463704	2969.29	NUDT4	nudix hydrolase 4
116228	2.53e-05	4.51e-06	0.068	-4.586577	-0.3119808	1800.78	COX20	cytochrome c oxidase assembly factor COX20
109864280	2.53e-05	4.51e-06	0.2699	4.586577	1.2377438	78386.11	RNA18SN2	RNA, 18S ribosomal N2
4553	2.53e-05	4.51e-06	0.257	-4.586425	-1.1787838	2387.31	TRNA	tRNA-Ala
100133315	2.53e-05	4.51e-06	0.115	-4.58626	-0.5272013	43.82	XNDC1N	XRCC1 N-terminal domain containing 1, N-terminal like
203259	2.54e-05	4.53e-06	0.0841	-4.585246	-0.3854123	776.12	FAM219A	family with sequence similarity 219 member A
5394	2.55e-05	4.55e-06	0.0761	-4.584665	-0.3491097	1831.99	EXOSC10	exosome component 10
1915	2.55e-05	4.55e-06	0.0628	4.584432	0.2877582	259847.88	EEF1A1	eukaryotic translation elongation factor 1 alpha 1
1108	2.56e-05	4.57e-06	0.0785	4.583766	0.3596928	6316.94	CHD4	chromodomain helicase DNA binding protein 4
221078	2.56e-05	4.57e-06	0.1459	-4.58344	-0.6688932	609.33	NSUN6	NOP2/Sun RNA methyltransferase 6
