GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
56993	0.1771	0.02712675	0.0527	-2.2096891	-0.11644827	98.3	TOMM22	translocase of outer mitochondrial membrane 22
81545	0.1774	0.02723195	0.0845	2.2081769	0.18650122	123.55	FBXO38	F-box protein 38
56262	0.1774	0.02724368	0.0521	-2.2080085	-0.11494914	117.84	LRRC8A	leucine rich repeat containing 8 VRAC subunit A
51503	0.1774	0.02724417	0.1001	2.2080015	0.22099173	64.1	CWC15	CWC15 spliceosome associated protein homolog
151056	0.1775	0.02728463	0.1279	2.2074214	0.28230673	237.64	PLB1	phospholipase B1
54932	0.1775	0.02730036	0.101	-2.2071961	-0.22296152	63.09	EXD3	exonuclease 3'-5' domain containing 3
64397	0.1775	0.02731712	0.0824	2.2069562	0.18193472	272.85	ZNF106	zinc finger protein 106
205717	0.1778	0.02738624	0.1184	2.205968	0.26123651	55.6	USF3	upstream transcription factor family member 3
2357	0.1781	0.02746447	0.1048	2.2048521	0.23101071	8107.52	FPR1	formyl peptide receptor 1
51386	0.1781	0.02746868	0.0483	-2.2047922	-0.10658688	1536.63	EIF3L	eukaryotic translation initiation factor 3 subunit L
933	0.1783	0.0275237	0.1317	-2.2040092	-0.29035059	437.34	CD22	CD22 molecule
133957	0.1786	0.02763571	0.065	-2.2024192	-0.14318709	51.26	CCDC127	coiled-coil domain containing 127
5892	0.1786	0.02762664	0.0643	-2.2025477	-0.14166896	58.2	RAD51D	RAD51 paralog D
57187	0.1786	0.02762752	0.1081	2.2025353	0.2381848	60.87	THOC2	THO complex subunit 2
55739	0.1787	0.02766007	0.0598	-2.2020741	-0.13160869	117.44	NAXD	NAD(P)HX dehydratase
8436	0.1787	0.02769386	0.1316	2.201596	0.28962184	81.28	CAVIN2	caveolae associated protein 2
196883	0.1787	0.02770949	0.0948	2.201375	0.20878793	91.81	ADCY4	adenylate cyclase 4
864	0.1787	0.02779551	0.0704	-2.2001604	-0.1548954	732.91	RUNX3	RUNX family transcription factor 3
80852	0.1787	0.02787958	0.0914	2.1989767	0.20095441	525.45	GRIP2	glutamate receptor interacting protein 2
79663	0.1787	0.02788635	0.0918	2.1988815	0.20182729	113.83	HSPBAP1	HSPB1 associated protein 1
285958	0.1787	0.0279031	0.0696	-2.1986461	-0.15302406	66.77	SNHG15	small nucleolar RNA host gene 15
79037	0.1787	0.02785096	0.1027	-2.1993793	-0.22582859	264.92	PVRIG	PVR related immunoglobulin domain containing
203228	0.1787	0.0277923	0.1539	2.2002058	0.33858816	72.29	C9orf72	C9orf72-SMCR8 complex subunit
10999	0.1787	0.02787624	0.0766	-2.1990236	-0.16845258	102.73	SLC27A4	solute carrier family 27 member 4
8711	0.1787	0.02780669	0.0846	-2.2000029	-0.18618	62.07	TNK1	tyrosine kinase non receptor 1
613	0.1787	0.02787283	0.0593	-2.1990717	-0.13045754	372.72	BCR	BCR activator of RhoGEF and GTPase
115294	0.1792	0.02800361	0.1339	2.1972358	0.29415364	51.77	PCMTD1	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
10313	0.1792	0.02801124	0.0815	2.1971289	0.17900009	1405.98	RTN3	reticulon 3
285550	0.1793	0.02805343	0.082	2.1965383	0.18018751	64.46	FAM200B	family with sequence similarity 200 member B
23312	0.1794	0.02809433	0.1455	2.1959667	0.31958667	111.79	DMXL2	Dmx like 2
23585	0.1797	0.02821903	0.0654	2.1942279	0.1435024	250.62	TMEM50A	transmembrane protein 50A
23001	0.1797	0.02821575	0.1278	2.1942736	0.28041834	198.43	WDFY3	WD repeat and FYVE domain containing 3
79803	0.1797	0.02821271	0.0671	-2.1943158	-0.14720265	133.48	HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3
219402	0.1797	0.02816526	0.0736	2.1949769	0.16152162	94.68	MTIF3	mitochondrial translational initiation factor 3
4893	0.1797	0.02825692	0.1198	2.1937009	0.26287504	44.67	NRAS	NRAS proto-oncogene, GTPase
9218	0.1797	0.02826771	0.0729	2.193551	0.16001561	284.29	VAPA	VAMP associated protein A
10628	0.18	0.02835499	0.0693	2.1923396	0.15200207	8602.05	TXNIP	thioredoxin interacting protein
6879	0.18	0.02834554	0.0996	2.1924707	0.21845942	208.26	TAF7	TATA-box binding protein associated factor 7
202243	0.1802	0.02840644	0.0823	2.1916271	0.18038646	86.75	CCDC125	coiled-coil domain containing 125
4000	0.1805	0.02852413	0.115	-2.1900014	-0.25183891	139.27	LMNA	lamin A/C
345222	0.1805	0.02851555	0.0663	-2.1901198	-0.14520782	77.68	MSANTD1	Myb/SANT DNA binding domain containing 1
51088	0.1805	0.02848725	0.1107	2.1905102	0.2425786	45.23	KLHL5	kelch like family member 5
57161	0.1812	0.02864066	0.1223	2.1883975	0.26757924	92.16	PELI2	pellino E3 ubiquitin protein ligase family member 2
3112	0.1812	0.02867455	0.1128	-2.1879321	-0.24690172	132.44	HLA-DOB	major histocompatibility complex, class II, DO beta
5684	0.1814	0.02872669	0.1109	2.1872169	0.24266968	58.95	PSMA3	proteasome 20S subunit alpha 3
54507	0.1815	0.02884778	0.0985	2.1855605	0.2153379	570.53	ADAMTSL4	ADAMTS like 4
84836	0.1815	0.02880896	0.0715	-2.1860908	-0.15629449	417.75	ABHD14B	abhydrolase domain containing 14B
6867	0.1815	0.02886383	0.0694	2.1853413	0.15168893	310.36	TACC1	transforming acidic coiled-coil containing protein 1
6130	0.1815	0.02889321	0.0586	-2.1849405	-0.12803128	4890.44	RPL7A	ribosomal protein L7a
55421	0.1815	0.02876812	0.0534	2.1866495	0.11682587	144.25	NCBP3	nuclear cap binding subunit 3
5198	0.1815	0.02887726	0.0845	-2.185158	-0.1847551	48.12	PFAS	phosphoribosylformylglycinamidine synthase
57532	0.1815	0.02888435	0.1051	2.1850613	0.22968737	198.5	NUFIP2	nuclear FMR1 interacting protein 2
149041	0.1817	0.0290121	0.1174	2.1833221	0.25630933	152.74	RC3H1	ring finger and CCCH-type domains 1
57291	0.1817	0.02901756	0.0715	-2.1832479	-0.15618461	78.77	DANCR	differentiation antagonizing non-protein coding RNA
10073	0.1817	0.02902281	0.0766	-2.1831766	-0.16732466	57.09	SNUPN	snurportin 1
2589	0.1817	0.02900332	0.1214	2.1834414	0.26508446	66.92	GALNT1	polypeptide N-acetylgalactosaminyltransferase 1
3454	0.1817	0.02899557	0.0693	2.1835468	0.1514234	309.8	IFNAR1	interferon alpha and beta receptor subunit 1
1855	0.182	0.02948273	0.0834	-2.1769711	-0.18163126	126.11	DVL1	dishevelled segment polarity protein 1
51060	0.182	0.02945291	0.0629	2.1773709	0.13698206	214.98	TXNDC12	thioredoxin domain containing 12
8703	0.182	0.02944099	0.0584	-2.1775307	-0.12706425	302.79	B4GALT3	beta-1,4-galactosyltransferase 3
79169	0.182	0.0292333	0.0869	-2.1803261	-0.18948217	70.76	C1orf35	chromosome 1 open reading frame 35
30845	0.182	0.02929996	0.0946	2.1794271	0.20615389	70.77	EHD3	EH domain containing 3
100129060	0.182	0.02950353	0.0578	2.1766923	0.12590035	138.31	SEMA3F-AS1	SEMA3F antisense RNA 1
10342	0.182	0.02925619	0.0611	2.1800171	0.1331519	114.2	TFG	trafficking from ER to golgi regulator
51714	0.182	0.02940179	0.0954	2.1780571	0.20787079	132.61	SELENOT	selenoprotein T
1998	0.182	0.02941132	0.1044	2.1779291	0.22727854	90.08	ELF2	E74 like ETS transcription factor 2
404734	0.182	0.02948357	0.0433	2.1769598	0.09420518	347.08	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3 readthrough
6251	0.182	0.02949577	0.0696	2.1767963	0.15144984	229.12	RSU1	Ras suppressor protein 1
401647	0.182	0.02933537	0.0954	-2.1789502	-0.20793249	84.89	GOLGA7B	golgin A7 family member B
28970	0.182	0.02927108	0.0943	2.1798164	0.2056168	44.69	C11orf54	chromosome 11 open reading frame 54
121457	0.182	0.0291304	0.1129	2.1817174	0.24633008	63.07	IKBIP	IKBKB interacting protein
56061	0.182	0.02925934	0.0639	-2.1799747	-0.13930609	75.93	UBFD1	ubiquitin family domain containing 1
23644	0.182	0.02940759	0.0597	-2.1779792	-0.13000279	527.2	EDC4	enhancer of mRNA decapping 4
57048	0.182	0.02915716	0.0772	-2.1813552	-0.16848873	201.99	PLSCR3	phospholipid scramblase 3
8932	0.182	0.02925026	0.0652	2.1800972	0.14206647	238.61	MBD2	methyl-CpG binding domain protein 2
51599	0.182	0.02948267	0.105	-2.1769719	-0.22864503	84.03	LSR	lipolysis stimulated lipoprotein receptor
23264	0.182	0.0292607	0.0603	-2.1799563	-0.1313438	165.41	ZC3H7B	zinc finger CCCH-type containing 7B
80011	0.1821	0.02953059	0.0468	2.17633	0.10193765	570.63	PSME3IP1	proteasome activator subunit 3 interacting protein 1
5289	0.1822	0.02960006	0.0773	2.1754013	0.16821916	93.85	PIK3C3	phosphatidylinositol 3-kinase catalytic subunit type 3
9367	0.1822	0.02959814	0.0814	2.1754269	0.17715896	42.77	RAB9A	RAB9A, member RAS oncogene family
3267	0.1824	0.02965629	0.0869	2.1746508	0.18901739	153.23	AGFG1	ArfGAP with FG repeats 1
728448	0.1836	0.03033741	0.0931	-2.1656569	-0.20155384	57.31	PPIEL	peptidylprolyl isomerase E like pseudogene
23632	0.1836	0.03018501	0.0567	-2.1676542	-0.12299229	101.76	CA14	carbonic anhydrase 14
10472	0.1836	0.03002032	0.1084	2.1698222	0.23512419	162.94	ZBTB18	zinc finger and BTB domain containing 18
28914	0.1836	0.03016809	0.1423	-2.1678764	-0.30841541	115.35	IGKV3-11	immunoglobulin kappa variable 3-11
7879	0.1836	0.03029593	0.0634	2.1661998	0.1374371	1070.75	RAB7A	RAB7A, member RAS oncogene family
59345	0.1836	0.03020937	0.1231	2.1673343	0.26683782	69.51	GNB4	G protein subunit beta 4
51056	0.1836	0.03029834	0.1171	2.1661681	0.25366339	208.44	LAP3	leucine aminopeptidase 3
9555	0.1836	0.02988961	0.0522	2.1715502	0.11334695	697.9	MACROH2A1	macroH2A.1 histone
10957	0.1836	0.0299537	0.0849	2.170702	0.18430578	498.9	PNRC1	proline rich nuclear receptor coactivator 1
25948	0.1836	0.02997488	0.0947	2.1704222	0.20560196	128.35	KBTBD2	kelch repeat and BTB domain containing 2
728743	0.1836	0.0302876	0.0842	-2.1663088	-0.18249271	248.82	LOC728743	zinc finger domain-containing protein LOC728743
1955	0.1836	0.03011356	0.1169	2.1685935	0.25357271	468.91	MEGF9	multiple EGF like domains 9
3189	0.1836	0.03005673	0.0674	2.169342	0.14614177	247.15	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
322	0.1836	0.03001956	0.0862	-2.1698323	-0.18696059	246.63	APBB1	amyloid beta precursor protein binding family B member 1
114882	0.1836	0.03022414	0.1503	2.1671405	0.32574926	105.22	OSBPL8	oxysterol binding protein like 8
8125	0.1836	0.03018859	0.0623	2.1676072	0.13514051	686.96	ANP32A	acidic nuclear phosphoprotein 32 family member A
5428	0.1836	0.03034715	0.0397	-2.1655296	-0.08596125	374.29	POLG	DNA polymerase gamma, catalytic subunit
55313	0.1836	0.03008129	0.0831	2.1690184	0.18014102	1567.26	CPPED1	calcineurin like phosphoesterase domain containing 1
642	0.1836	0.03009358	0.0822	-2.1688565	-0.17821711	78.78	BLMH	bleomycin hydrolase
114881	0.1836	0.0303228	0.0758	-2.165848	-0.16416378	236.27	OSBPL7	oxysterol binding protein like 7
1213	0.1836	0.03026485	0.071	2.1666068	0.15375832	437.66	CLTC	clathrin heavy chain
171586	0.1836	0.03035295	0.1295	2.1654538	0.28050143	83.93	ABHD3	abhydrolase domain containing 3, phospholipase
497661	0.1836	0.03027898	0.0726	2.1664217	0.15718938	56.18	C18orf32	chromosome 18 open reading frame 32
6598	0.1836	0.03018517	0.0706	-2.1676521	-0.15295987	242.54	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
55252	0.1836	0.0303759	0.1014	2.1651539	0.21944427	78.07	ASXL2	ASXL transcriptional regulator 2
140609	0.1837	0.03074732	0.1531	2.1603276	0.33069174	51.08	NEK7	NIMA related kinase 7
5341	0.1837	0.03051216	0.0644	2.1633775	0.13932133	1165.41	PLEK	pleckstrin
3572	0.1837	0.03075317	0.1512	2.160252	0.32653733	76.06	IL6ST	interleukin 6 cytokine family signal transducer
51069	0.1837	0.03044791	0.0751	-2.1642143	-0.16253094	98.46	MRPL2	mitochondrial ribosomal protein L2
347734	0.1837	0.03074823	0.0565	-2.1603158	-0.12195574	103.44	SLC35B2	solute carrier family 35 member B2
51622	0.1837	0.03041441	0.0718	2.1646512	0.15548277	61.92	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated
165	0.1837	0.03061878	0.1216	-2.1619922	-0.26286423	61.9	AEBP1	AE binding protein 1
137964	0.1837	0.03075662	0.0393	-2.1602073	-0.08479472	338.38	GPAT4	glycerol-3-phosphate acyltransferase 4
158293	0.1837	0.03048293	0.0538	2.1637579	0.11641733	127.43	FAM120AOS	family with sequence similarity 120A opposite strand
23424	0.1837	0.03054282	0.1056	2.1629787	0.22843365	65.99	TDRD7	tudor domain containing 7
1861	0.1837	0.03063017	0.0618	2.1618444	0.13357961	147.63	TOR1A	torsin family 1 member A
9559	0.1837	0.03071302	0.0936	2.1607712	0.20227042	76.46	VPS26A	VPS26 retromer complex component A
80789	0.1837	0.03050835	0.0761	-2.163427	-0.16468353	167.71	INTS5	integrator complex subunit 5
3183	0.1837	0.03073268	0.0546	2.1605169	0.11798302	1264.64	HNRNPC	heterogeneous nuclear ribonucleoprotein C
79838	0.1837	0.03066544	0.1672	2.1613873	0.36137948	253.66	TMC5	transmembrane channel like 5
100423062	0.1837	0.03063267	0.1909	-2.161812	-0.41270572	296.23	IGLL5	immunoglobulin lambda like polypeptide 5
23170	0.1837	0.03068278	0.0638	-2.1611626	-0.13793995	161.86	TTLL12	tubulin tyrosine ligase like 12
51075	0.1838	0.03079845	0.0532	-2.1596671	-0.11487069	170.98	TMX2	thioredoxin related transmembrane protein 2
7170	0.1841	0.03098358	0.0427	2.1572835	0.09221387	1970.99	TPM3	tropomyosin 3
6504	0.1841	0.03103432	0.0835	-2.1566323	-0.18017754	109.62	SLAMF1	signaling lymphocytic activation molecule family member 1
89845	0.1841	0.03099973	0.0652	-2.1570762	-0.14054586	143.61	ABCC10	ATP binding cassette subfamily C member 10
55501	0.1841	0.03107982	0.0832	-2.1560492	-0.17939741	179.1	CHST12	carbohydrate sulfotransferase 12
91252	0.1841	0.03109622	0.0667	-2.1558393	-0.14370755	183.62	SLC39A13	solute carrier family 39 member 13
121274	0.1841	0.03106826	0.0769	2.1561973	0.16584093	295.1	ZNF641	zinc finger protein 641
1102	0.1841	0.03096497	0.1074	2.1575226	0.23180008	128.77	RCBTB2	RCC1 and BTB domain containing protein 2
23186	0.1841	0.03095353	0.0934	2.1576696	0.20163305	142.45	RCOR1	REST corepressor 1
400581	0.1841	0.03094526	0.1183	-2.1577758	-0.25531446	42.97	GRAPL	GRB2 related adaptor protein like
22900	0.1841	0.03092283	0.0811	2.1580644	0.17500681	478.57	CARD8	caspase recruitment domain family member 8
11252	0.1841	0.03103999	0.0728	2.1565597	0.1570069	587.61	PACSIN2	protein kinase C and casein kinase substrate in neurons 2
25984	0.1842	0.03113591	0.1366	2.1553315	0.29442168	405.3	KRT23	keratin 23
7419	0.1846	0.03121179	0.0712	2.154362	0.15334007	177.83	VDAC3	voltage dependent anion channel 3
1487	0.1847	0.03125583	0.0544	-2.1538004	-0.11724898	569.4	CTBP1	C-terminal binding protein 1
2635	0.1847	0.03128339	0.143	2.1534493	0.30787413	42.7	GBP3	guanylate binding protein 3
9416	0.1847	0.03132607	0.0329	-2.1529059	-0.07079586	461.45	DDX23	DEAD-box helicase 23
79768	0.1847	0.03133312	0.1525	2.1528162	0.32823498	50.28	KATNBL1	katanin regulatory subunit B1 like 1
101927393	0.1847	0.03134621	0.0986	2.1526498	0.21233548	43.44	LOC101927393	uncharacterized LOC101927393
54535	0.185	0.03141423	0.0772	-2.1517858	-0.16619662	102.82	CCHCR1	coiled-coil alpha-helical rod protein 1
10955	0.1854	0.03153368	0.064	2.1502724	0.13753842	371.86	SERINC3	serine incorporator 3
53347	0.1854	0.03151401	0.0888	-2.1505212	-0.19106745	168.52	UBASH3A	ubiquitin associated and SH3 domain containing A
9217	0.1856	0.03157301	0.0573	2.1497751	0.12309682	85.79	VAPB	VAMP associated protein B and C
146722	0.1858	0.03163698	0.0653	2.1489675	0.14030138	506.35	CD300LF	CD300 molecule like family member f
23469	0.1866	0.03183873	0.0893	2.1464295	0.19171424	144.47	PHF3	PHD finger protein 3
7534	0.1866	0.03186824	0.0706	2.1460594	0.15161163	1523.65	YWHAZ	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta
3146	0.1866	0.03186474	0.0921	2.1461033	0.19758777	283.61	HMGB1	high mobility group box 1
55308	0.1866	0.03181813	0.0469	-2.146688	-0.10061658	102.86	DDX19A	DEAD-box helicase 19A
6670	0.1867	0.03194539	0.1244	2.1450933	0.26691238	129.34	SP3	Sp3 transcription factor
285362	0.1867	0.0319425	0.0606	2.1451294	0.12991675	83.96	SUMF1	sulfatase modifying factor 1
4205	0.1867	0.03197229	0.0972	2.1447569	0.20845501	69.52	MEF2A	myocyte enhancer factor 2A
1954	0.1867	0.03195795	0.078	-2.1449362	-0.16732393	66.62	MEGF8	multiple EGF like domains 8
5130	0.1868	0.03201769	0.053	2.1441897	0.1136659	354.88	PCYT1A	phosphate cytidylyltransferase 1A, choline
115207	0.1868	0.03201273	0.1232	2.1442517	0.26413477	148.28	KCTD12	potassium channel tetramerization domain containing 12
7850	0.1875	0.03216491	0.1557	2.1423552	0.3335679	399.32	IL1R2	interleukin 1 receptor type 2
55268	0.1875	0.03219012	0.0728	-2.1420418	-0.15599387	229.3	ECHDC2	enoyl-CoA hydratase domain containing 2
25949	0.1876	0.03225375	0.0683	2.1412517	0.14616594	156.28	SYF2	SYF2 pre-mRNA splicing factor
55651	0.1876	0.03225952	0.0771	-2.14118	-0.16518457	117.75	NHP2	NHP2 ribonucleoprotein
22893	0.1879	0.0323281	0.0592	-2.1403301	-0.12664194	123.83	BAHD1	bromo adjacent homology domain containing 1
8915	0.1883	0.03242407	0.0791	2.1391433	0.16910576	60.61	BCL10	BCL10 immune signaling adaptor
3654	0.1883	0.03243316	0.0512	-2.1390309	-0.1094524	437.25	IRAK1	interleukin 1 receptor associated kinase 1
1130	0.1884	0.03254133	0.1146	2.1376972	0.24491989	480.97	LYST	lysosomal trafficking regulator
10299	0.1884	0.03261746	0.0745	2.1367607	0.15928088	246.88	MARCHF6	membrane associated ring-CH-type finger 6
29940	0.1884	0.03256644	0.1151	2.1373881	0.24597292	49.26	DSE	dermatan sulfate epimerase
51028	0.1884	0.03251961	0.1163	2.1379647	0.24868321	54.48	VPS36	vacuolar protein sorting 36 homolog
105376781	0.1884	0.03257864	0.1524	2.137238	0.32575931	155.79	LOC105376781	uncharacterized LOC105376781
105371816	0.1884	0.03254298	0.1	2.1376769	0.21378771	458.45	LOC105371816	
8888	0.1884	0.03260469	0.0412	-2.1369176	-0.08799414	370.33	MCM3AP	minichromosome maintenance complex component 3 associated protein
8607	0.1885	0.0326748	0.0649	-2.1360566	-0.13868219	135.07	RUVBL1	RuvB like AAA ATPase 1
338442	0.1885	0.03267701	0.1093	2.1360295	0.23345984	458.3	HCAR2	hydroxycarboxylic acid receptor 2
5576	0.189	0.032771	0.0671	2.1348778	0.14316556	80.95	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
22938	0.189	0.03280527	0.0646	2.1344585	0.13779258	136.52	SNW1	SNW domain containing 1
1806	0.1897	0.03295135	0.0891	2.1326755	0.19008289	161.73	DPYD	dihydropyrimidine dehydrogenase
51116	0.1897	0.03296993	0.0778	-2.1324492	-0.16594054	113.97	MRPS2	mitochondrial ribosomal protein S2
4926	0.1898	0.03300891	0.0596	-2.1319749	-0.12695934	1181.78	NUMA1	nuclear mitotic apparatus protein 1
10155	0.1898	0.03302959	0.0773	-2.1317235	-0.16483251	1374.27	TRIM28	tripartite motif containing 28
100505771	0.19	0.03307813	0.0776	-2.1311337	-0.16539333	189.42	MHENCR	melanoma highly expressed competing endogenous lncRNA for miR-425 and miR-489
6546	0.1904	0.03328911	0.1322	2.1285789	0.28143569	61.13	SLC8A1	solute carrier family 8 member A1
9254	0.1904	0.03325234	0.0979	-2.1290232	-0.2083912	64.43	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2
51465	0.1904	0.03325023	0.088	2.1290487	0.18743988	177.18	UBE2J1	ubiquitin conjugating enzyme E2 J1
51573	0.1904	0.03328967	0.0773	2.1285722	0.16448513	280.41	GDE1	glycerophosphodiester phosphodiesterase 1
9706	0.1904	0.03321587	0.0741	2.1294642	0.15771891	53.65	ULK2	unc-51 like autophagy activating kinase 2
10513	0.1904	0.03320213	0.1038	2.1296305	0.22104036	46	APPBP2	amyloid beta precursor protein binding protein 2
81037	0.1905	0.03332814	0.0447	-2.1281079	-0.09516074	286.05	CLPTM1L	CLPTM1 like
51643	0.1914	0.03352421	0.0845	2.1257484	0.17961938	182.1	TMBIM4	transmembrane BAX inhibitor motif containing 4
25970	0.1914	0.03351911	0.0591	-2.1258096	-0.12564142	480.41	SH2B1	SH2B adaptor protein 1
11235	0.1914	0.03358588	0.1214	2.1250088	0.25800638	46.45	PDCD10	programmed cell death 10
3004	0.1914	0.03360058	0.1298	-2.1248326	-0.2758427	353.08	GZMM	granzyme M
83475	0.1914	0.03355862	0.1334	-2.1253356	-0.28343818	42.04	DOHH	deoxyhypusine hydroxylase
104968399	0.1915	0.03364346	0.061	2.1243192	0.1296549	400.05	MYL12-AS1	MYL12A and MYL12B antisense RNA 1
55288	0.1919	0.03373218	0.1076	2.1232587	0.22847412	64.33	RHOT1	ras homolog family member T1
440926	0.1922	0.0338719	0.0865	2.1215933	0.18357866	1146.88	H3P6	H3 histone pseudogene 6
51368	0.1922	0.03385906	0.0703	-2.1217462	-0.14922961	319.52	TEX264	testis expressed 264, ER-phagy receptor
57732	0.1922	0.03386964	0.0934	-2.1216203	-0.19813931	79.26	ZFYVE28	zinc finger FYVE-type containing 28
5822	0.1922	0.03387237	0.0701	-2.1215877	-0.14876508	62.97	PWP2	PWP2 small subunit processome component
81847	0.1923	0.03395088	0.1028	2.1206546	0.21807706	80.52	RNF146	ring finger protein 146
29896	0.1923	0.03392313	0.0793	2.1209842	0.16823609	146.22	TRA2A	transformer 2 alpha homolog
5524	0.1923	0.03395786	0.0764	-2.1205718	-0.16195537	532.17	PTPA	protein phosphatase 2 phosphatase activator
9572	0.1923	0.03397914	0.0947	-2.1203191	-0.2007035	66.99	NR1D1	nuclear receptor subfamily 1 group D member 1
10855	0.1926	0.03405659	0.1035	2.1194011	0.21937698	144.1	HPSE	heparanase
5175	0.1927	0.03409693	0.0669	2.1189236	0.14169721	2730.29	PECAM1	platelet and endothelial cell adhesion molecule 1
7039	0.193	0.03418896	0.1205	2.117836	0.25518303	48	TGFA	transforming growth factor alpha
55343	0.193	0.03419973	0.0599	-2.1177088	-0.1268016	140.49	SLC35C1	solute carrier family 35 member C1
